dist_nearest_edge,trench_abs_ortho,conv_ortho,conv_paral,label
1.5,-1.93,10.61,-1.02,False
1.06,-1.44,9.08,2.56,False
1.47,-1.45,9.67,-0.6,False
2.03,-4.26,12.34,-0.54,False
0.1,0.0,5.6,3.88,False
8.05,-2.49,9.49,-1.92,False
1.06,-1.32,8.98,2.38,False
0.1,-1.89,11.54,11.72,False
0.1,-3.38,2.88,7.75,False
9.48,-2.83,9.32,-0.93,False
6.57,0.0,2.62,1.59,False
3.11,-4.24,10.15,-3.16,False
1.06,-1.32,8.98,2.38,False
3.67,-2.19,9.3,-1.94,False
1.25,-0.31,5.24,3.49,False
4.37,-2.59,1.72,-7.3,False
12.37,0.0,5.68,3.1,False
1.43,-4.29,13.35,1.2,False
3.3,-2.94,10.26,-1.01,False
1.06,-0.58,4.84,6.75,False
1.25,-1.69,9.95,-0.16,False
0.09,-1.48,8.95,1.55,False
0.1,0.0,5.69,3.68,False
1.06,-0.77,7.68,6.1,False
1.41,-4.28,12.38,-0.51,False
1.06,-0.58,4.93,6.87,False
7.42,-3.64,12.17,1.4,False
0.1,0.0,5.69,3.68,False
5.16,0.0,4.63,5.07,False
1.06,-1.69,9.97,-0.02,False
8.23,-0.44,5.13,-0.29,False
4.14,-2.22,11.13,-1.73,False
7.64,-3.7,11.8,-2.65,False
3.82,-2.85,8.49,-4.52,False
0.09,-4.35,4.26,-0.4,False
0.09,-4.35,4.26,-0.4,False
7.61,-2.85,7.47,-2.99,False
0.09,-2.77,12.0,3.89,False
0.09,-5.55,6.32,4.73,False
2.74,0.28,1.55,1.26,False
1.95,-4.1,4.21,0.49,False
0.09,-2.06,10.92,-1.19,False
0.1,-4.25,5.1,3.13,False
5.03,-2.5,9.78,0.44,False
4.99,-1.66,8.2,-4.3,False
3.08,-4.06,4.18,-0.51,False
4.83,-2.1,10.76,-1.67,False
8.08,-2.8,8.22,-3.68,False
12.18,0.13,2.06,-0.09,False
2.65,-3.07,6.94,-5.55,False
3.08,-4.06,4.18,-0.51,False
1.64,-5.31,7.15,4.28,False
6.46,-1.7,3.38,-2.81,False
6.05,-1.7,3.38,-2.84,False
8.08,-2.8,8.22,-3.68,False
3.08,-4.06,4.18,-0.51,False
4.83,-2.03,8.46,-2.34,False
4.68,-0.84,1.17,2.28,False
0.09,-3.2,11.68,3.48,False
4.83,-2.03,8.59,-2.3,False
0.09,-3.71,12.66,5.28,False
4.23,-2.09,6.25,-6.27,False
3.12,-5.2,6.38,2.16,False
2.65,-3.07,6.94,-5.55,False
6.91,-0.54,1.55,1.78,False
6.48,-2.81,11.99,-3.39,False
9.67,-1.54,8.82,-2.68,False
6.72,-2.78,11.18,-3.89,False
6.52,0.2,2.47,0.48,False
1.65,9.2,2.64,13.43,False
10.57,0.15,5.73,-3.35,False
3.64,-5.36,6.8,0.44,False
0.1,-3.98,5.61,-1.97,False
1.52,-2.77,8.83,-4.75,False
0.09,-3.88,12.07,0.44,False
6.92,-0.38,1.44,2.19,False
1.71,-2.38,4.28,-4.63,False
7.19,-1.82,8.65,-0.64,False
7.19,-2.42,9.55,2.52,False
5.96,-3.76,12.61,-0.88,False
8.21,1.25,3.9,-1.2,False
1.19,-5.07,6.86,4.48,False
3.57,-2.24,4.65,-1.36,False
6.62,0.67,2.02,0.72,False
1.71,-2.34,4.99,-4.3,False
3.86,-2.25,4.68,-1.34,False
6.99,-1.92,10.93,0.71,False
6.19,-2.08,7.66,-4.7,False
1.71,-2.36,4.37,-4.38,False
1.87,-3.12,7.81,-4.43,False
1.71,-2.16,4.51,-1.76,False
6.58,-2.08,7.66,-4.76,False
7.89,-1.72,4.58,1.71,False
7.6,0.04,1.93,1.05,False
6.81,0.66,2.02,0.72,False
10.63,0.16,5.05,-1.01,False
2.5,-5.54,6.81,0.82,False
0.09,-3.78,5.2,1.79,False
6.99,-2.08,9.44,2.53,False
6.39,-1.81,7.08,-5.18,False
1.01,-5.02,6.8,4.48,False
1.71,-2.37,4.45,-4.66,False
7.58,-1.58,8.65,-0.44,False
5.88,-2.25,3.81,-2.24,False
7.58,-1.81,9.16,2.62,False
6.69,-2.81,8.71,-3.48,False
0.1,-0.1,2.22,-3.51,False
7.14,0.03,2.04,0.7,False
0.47,-5.17,7.02,3.86,False
7.81,-0.11,3.9,-1.14,False
10.36,0.14,5.77,-3.27,False
6.93,-2.77,7.45,-4.12,False
3.64,-5.36,6.8,0.44,False
7.39,-1.81,9.28,2.69,False
3.59,-2.29,4.68,-1.6,False
5.36,-1.78,4.35,-0.41,False
7.46,-1.95,4.65,-1.35,False
8.06,-0.43,1.28,2.33,False
7.19,-1.81,9.25,2.66,False
7.56,0.04,1.92,1.06,False
6.78,-1.81,7.16,-5.13,False
10.85,-0.01,2.3,-5.78,False
16.46,-4.15,8.37,-3.83,False
4.61,-1.68,9.03,-2.51,False
6.78,0.16,2.52,0.51,False
1.19,-3.12,8.19,-4.53,False
7.39,-1.92,10.93,0.72,False
5.38,-3.66,12.2,-3.91,False
8.0,-0.11,3.89,-1.14,False
7.19,-1.82,8.59,-0.67,False
1.23,-2.47,2.98,7.66,False
4.78,-2.33,3.94,-4.44,False
0.06,-3.86,5.1,1.43,False
0.85,-4.37,5.18,3.26,False
4.3,-2.44,7.09,-2.64,False
5.55,-5.73,7.01,0.59,False
8.66,0.0,4.27,4.77,False
0.09,-1.76,12.66,5.23,False
8.13,-0.33,4.05,-1.33,False
0.07,-2.3,11.56,7.45,False
9.85,-0.52,5.74,6.92,False
0.08,-2.42,5.02,0.23,False
9.65,-0.29,6.6,3.83,False
9.85,-0.8,8.35,6.44,False
0.1,-3.21,12.43,4.35,False
1.74,-2.58,7.26,-2.54,False
9.85,-0.52,5.7,6.86,False
9.85,-0.29,6.54,3.72,False
0.1,-3.21,11.69,3.5,False
9.85,-0.73,8.22,6.23,False
0.09,-2.5,5.13,0.34,False
9.65,-0.06,6.45,3.86,False
0.09,-3.88,12.07,0.44,False
0.09,-1.75,9.28,2.98,False
8.48,0.65,2.09,0.94,False
5.82,-4.27,6.44,-2.04,False
4.5,-2.44,6.95,-2.41,False
9.46,-0.52,5.65,6.86,False
5.51,-3.31,3.61,-2.95,False
1.44,-3.65,13.86,3.16,False
0.0,-1.9,9.0,1.85,False
9.06,-0.73,8.15,6.23,False
8.67,-0.78,8.24,6.41,False
4.18,-5.74,7.02,0.82,False
9.06,-0.05,6.44,3.98,False
0.1,-3.06,8.52,-4.44,False
8.83,-0.45,3.17,0.81,False
0.46,-2.67,4.95,0.17,False
0.09,-2.89,9.86,-4.8,False
1.13,-4.36,6.46,-1.97,False
10.05,-1.59,9.5,0.22,False
10.05,-1.17,8.96,2.63,False
10.05,-0.52,5.83,7.03,False
0.09,-2.89,9.86,-4.8,False
9.85,-1.29,9.04,2.88,False
10.05,-0.27,5.67,7.11,False
10.05,-1.17,8.97,2.6,False
2.11,-5.02,6.5,-0.85,False
0.74,-4.48,6.41,-2.19,False
0.09,-2.61,4.87,0.1,False
8.7,-0.49,1.35,2.34,False
10.05,-0.29,6.57,3.72,False
10.05,-0.06,6.67,4.09,False
0.07,-5.27,7.38,2.54,False
8.3,0.64,2.1,0.94,False
9.65,-0.72,8.15,6.14,False
1.09,-2.89,11.65,0.31,False
9.85,-1.17,8.97,2.6,False
10.05,-1.17,8.98,2.54,False
5.51,-3.49,3.57,-2.08,False
5.36,-4.14,6.42,-2.15,False
8.83,-0.5,1.37,2.33,False
8.86,-0.32,4.0,-1.33,False
0.09,-2.58,5.18,0.37,False
0.8,-2.73,13.69,3.41,False
10.05,-0.52,5.76,6.92,False
7.99,-0.13,3.92,-1.14,False
14.09,-3.02,8.9,-5.52,False
3.68,-4.33,10.46,-1.64,False
11.45,0.0,3.37,-1.01,False
9.98,-0.46,3.06,-5.52,False
7.56,-3.42,12.53,1.75,False
10.67,0.0,5.95,-0.52,False
0.5,10.26,1.43,12.8,False
1.45,-0.58,4.98,6.87,False
1.25,-1.68,9.97,0.05,False
10.44,-0.52,5.88,7.03,False
6.6,0.0,2.66,1.59,False
7.55,-1.78,3.74,-2.38,False
2.97,-0.23,0.97,2.34,False
2.7,0.29,1.53,1.27,False
1.67,-2.05,5.92,-6.37,False
2.67,1.07,1.52,1.25,False
0.1,-5.05,6.29,4.72,False
0.1,0.0,5.72,3.65,False
1.33,-1.94,9.44,0.48,False
0.09,-1.74,12.66,5.26,False
0.09,-5.66,6.45,4.59,False
1.49,-2.27,10.17,0.52,False
0.09,-3.42,3.73,-1.16,False
5.51,-3.49,3.57,-2.08,False
8.51,-0.5,1.56,2.22,False
10.26,-0.45,6.19,-2.38,False
1.88,-2.61,10.42,0.51,False
2.47,-2.26,8.67,-2.5,False
2.7,0.29,1.53,1.27,False
3.82,-2.33,4.06,-4.25,False
2.76,1.1,1.53,0.73,False
10.7,0.14,2.02,-0.09,False
2.28,-2.2,11.08,-1.59,False
0.09,-5.05,6.32,0.89,False
3.66,-2.29,3.6,-4.69,False
3.82,-2.85,8.49,-4.52,False
3.98,-2.34,3.98,-4.57,False
1.68,-2.27,10.1,0.49,False
2.38,-2.02,4.53,-0.64,False
7.69,-1.97,6.69,-2.94,False
0.09,-4.95,6.12,2.39,False
9.06,-0.26,5.49,6.99,False
9.06,-1.18,8.98,2.54,False
8.45,-0.52,1.58,2.2,False
9.06,-0.59,5.24,6.69,False
0.1,0.0,3.72,3.7,False
0.29,-3.07,8.82,-4.44,False
11.55,-3.07,9.26,-4.86,False
0.09,-3.88,12.07,0.44,False
2.11,-4.4,6.39,-2.28,False
0.3,-5.99,7.62,-2.13,False
8.56,0.03,2.12,0.92,False
8.56,0.03,2.12,0.92,False
9.06,-1.19,8.97,2.63,False
4.82,-2.47,12.0,1.5,False
0.08,-1.85,9.55,2.03,False
2.27,-4.28,5.7,-3.22,False
9.06,-0.28,6.42,3.72,False
0.05,-2.47,5.08,0.3,False
4.89,-2.42,7.66,-2.11,False
8.66,0.0,4.71,2.29,False
0.64,-1.76,12.67,5.26,False
0.08,-4.05,15.97,-3.23,False
9.06,-0.23,5.17,6.97,False
9.06,-1.29,9.06,2.81,False
4.98,-2.92,11.32,0.0,False
8.29,0.0,3.51,-1.03,False
0.1,10.35,1.39,13.5,False
9.06,-0.05,6.4,3.92,False
9.06,-0.29,6.56,3.89,False
0.1,-3.2,12.41,4.34,False
2.4,-4.26,5.7,-3.24,False
9.33,-1.38,9.3,-0.3,False
0.24,-2.45,9.95,3.42,False
4.89,-2.45,7.22,-2.64,False
2.82,-2.6,2.6,1.71,False
0.95,-5.84,7.59,-2.23,False
9.06,-0.52,5.68,6.98,False
0.09,-2.72,4.98,0.17,False
0.1,0.0,2.9,1.74,False
0.09,-2.61,4.87,0.1,False
8.65,0.02,2.12,0.91,False
0.3,-5.99,7.62,-2.13,False
1.87,-1.8,5.63,-6.38,False
2.28,-2.12,10.94,-1.64,False
0.09,-3.71,12.66,5.28,False
10.7,0.14,2.02,-0.09,False
2.08,-2.13,10.86,-1.85,False
7.06,-1.92,3.84,-1.69,False
1.68,-2.52,10.2,0.32,False
3.66,-2.34,3.88,-4.96,False
5.16,-1.67,4.53,-0.66,False
3.08,0.38,1.75,0.93,False
0.09,-4.9,6.32,0.81,False
0.09,-3.2,11.68,3.48,False
4.56,-1.51,7.84,-4.57,False
0.09,-4.95,6.12,2.39,False
0.07,-1.63,8.04,-4.48,False
7.5,-1.97,6.64,-2.94,False
7.07,-1.93,3.9,-1.63,False
0.1,-5.8,7.58,-2.29,False
9.46,-0.27,5.54,6.99,False
0.1,-3.06,8.52,-4.43,False
0.09,-2.89,9.86,-4.8,False
5.33,-4.17,6.43,-2.13,False
4.5,-2.45,7.05,-2.66,False
7.96,-0.07,2.08,0.97,False
0.09,-4.34,13.36,1.13,False
1.95,-4.44,6.4,-2.24,False
0.09,-2.04,10.84,-1.13,False
0.08,-4.05,15.97,-3.23,False
0.09,-4.31,12.5,-0.63,False
0.09,-4.31,13.39,1.09,False
4.69,-2.44,7.18,-2.64,False
8.67,-0.3,4.0,-1.33,False
0.08,-2.67,5.31,0.62,False
1.13,-4.36,6.46,-1.97,False
8.76,0.0,4.28,4.76,False
9.85,-1.6,9.5,0.08,False
0.1,-1.8,4.11,-0.89,False
8.64,-0.49,3.21,0.81,False
8.78,0.45,3.17,0.84,False
0.1,-5.8,7.58,-2.29,False
4.19,-3.04,11.0,-1.19,False
0.1,-5.97,7.6,-2.16,False
0.5,-3.0,11.42,-0.93,False
10.05,-0.06,6.59,3.98,False
0.09,-2.89,9.86,-4.8,False
10.04,-1.37,9.26,-0.23,False
9.65,-0.72,8.17,6.17,False
0.1,-3.2,12.41,4.34,False
5.51,-3.65,3.51,-2.14,False
0.09,-2.72,4.98,0.17,False
1.13,-4.36,6.46,-1.97,False
5.28,-4.21,6.44,-2.08,False
8.85,1.23,4.38,-4.39,False
3.73,-2.48,6.46,-3.56,False
0.09,-2.58,5.18,0.37,False
9.85,-1.6,9.5,0.08,False
5.3,-4.19,6.43,-2.11,False
0.09,-3.2,11.68,3.48,False
8.65,-0.32,4.01,-1.33,False
1.95,-2.72,4.89,-1.51,False
0.98,-4.29,6.44,-2.02,False
0.08,-2.39,4.97,0.19,False
0.1,-2.75,13.17,2.2,False
0.1,0.0,3.69,3.71,False
5.55,-5.73,7.01,0.59,False
1.92,-5.14,6.77,0.37,False
0.97,-2.74,13.54,2.08,False
0.09,-1.49,8.87,1.74,False
4.34,-0.02,5.77,4.03,False
6.59,0.0,1.73,1.28,False
9.26,-1.6,9.55,0.36,False
9.46,-0.27,5.57,7.05,False
8.66,0.0,4.27,4.77,False
9.26,-1.18,8.98,2.57,False
0.08,-2.39,4.97,0.19,False
9.25,-1.38,9.31,-0.23,False
12.43,-3.91,11.18,-5.4,False
12.43,-3.06,9.27,-4.86,False
0.08,-2.42,5.02,0.23,False
1.13,-4.36,6.46,-1.97,False
10.05,-0.06,6.63,4.03,False
0.09,-3.2,11.68,3.48,False
8.02,2.15,-13.76,0.59,False
3.55,-2.47,6.35,-3.3,False
0.1,0.0,3.69,3.71,False
8.83,-0.5,1.37,2.33,False
0.94,-2.74,11.88,2.58,False
10.24,-0.27,5.72,7.17,False
9.02,0.04,2.11,0.91,False
0.08,-2.3,10.58,6.45,False
9.85,-1.6,9.52,0.36,False
9.85,-1.28,9.06,2.78,False
0.09,-4.07,8.51,-4.43,False
0.08,-2.3,10.58,6.45,False
0.1,0.0,3.75,3.7,False
1.95,-2.72,4.89,-1.51,False
3.36,-2.29,2.29,1.64,False
9.85,-0.24,5.5,7.3,False
2.08,-4.42,6.39,-2.26,False
0.09,-3.88,12.07,0.44,False
10.05,-1.59,9.49,0.08,False
0.46,-2.67,4.95,0.17,False
10.05,-0.24,5.33,6.97,False
0.98,-4.29,6.44,-2.02,False
8.86,-0.49,1.36,2.33,False
10.24,-0.27,5.66,7.05,False
8.57,0.25,5.46,-3.96,False
8.75,-0.47,3.18,0.77,False
0.1,-5.8,7.58,-2.29,False
3.73,-2.47,6.39,-3.3,False
10.24,-0.73,8.23,6.2,False
10.24,-0.73,8.23,6.2,False
3.73,-2.45,7.04,-3.09,False
10.05,-0.06,6.59,3.98,False
0.1,0.0,3.46,3.14,False
0.1,-2.67,4.89,-0.97,False
5.48,-1.39,9.51,-0.37,False
9.46,-0.23,5.44,7.3,False
9.46,-0.23,5.34,7.14,False
8.2,0.0,3.51,-1.02,False
0.09,-3.2,11.68,3.48,False
0.05,-2.47,5.08,0.3,False
0.1,0.0,3.72,3.7,False
0.09,-2.72,4.98,0.17,False
0.08,-1.85,9.55,2.03,False
0.1,0.0,3.69,3.71,False
2.63,-2.62,2.62,1.71,False
0.74,-4.48,6.41,-2.19,False
5.28,-4.21,6.44,-2.08,False
0.09,-3.88,12.07,0.44,False
8.67,-0.78,8.2,6.36,False
8.67,-0.78,8.2,6.36,False
0.1,0.0,3.46,3.14,False
9.26,-0.27,5.58,7.11,False
8.2,0.0,3.51,-1.02,False
8.95,0.0,4.75,4.27,False
2.3,-4.2,5.67,-3.3,False
4.89,-2.97,11.11,-0.53,False
1.17,-4.32,6.45,-2.0,False
1.2,-5.12,6.74,0.41,False
0.04,-2.19,8.21,-5.68,False
2.02,-0.79,7.83,6.16,False
0.09,-2.08,10.37,-1.23,False
4.44,-4.34,10.38,-1.64,False
4.34,-0.74,7.87,6.44,False
4.34,-0.25,5.04,7.17,False
0.09,-1.49,8.87,1.74,False
0.09,-1.49,8.87,1.74,False
0.1,-2.13,11.01,-1.0,False
6.54,0.68,2.01,0.73,False
4.86,-4.16,13.39,3.04,False
4.34,-0.18,4.56,7.22,False
6.11,-3.82,9.45,-0.76,False
0.09,-2.04,10.84,-1.13,False
0.1,-5.98,7.61,-2.13,False
0.1,-4.32,13.4,1.07,False
10.01,-1.37,9.26,-0.37,False
9.46,-1.18,8.98,2.54,False
9.46,-1.6,9.53,0.15,False
0.09,-2.67,4.93,0.13,False
8.26,-0.63,3.35,0.5,False
0.09,0.0,3.77,3.69,False
9.73,-1.37,9.28,-0.3,False
0.58,-2.74,13.43,2.08,False
9.46,-0.8,8.33,6.47,False
0.07,-3.1,12.06,7.65,False
9.65,-1.29,9.04,2.91,False
8.28,0.0,3.66,-0.22,False
0.1,-2.75,13.17,2.2,False
9.46,-0.52,5.76,7.03,False
9.37,-1.37,9.3,-0.16,False
0.09,-2.06,10.92,-1.19,False
0.45,-1.77,12.67,5.23,False
8.66,0.0,4.71,2.29,False
9.87,0.0,2.63,0.43,False
12.18,0.13,2.06,-0.09,False
0.1,-3.79,5.26,1.66,False
17.6,-3.16,5.55,-7.2,False
10.09,-0.03,5.49,-3.86,False
1.75,-5.15,6.33,2.39,False
9.98,-0.06,5.49,-3.83,False
4.14,-2.27,4.7,-1.31,False
6.36,-3.6,11.97,-4.45,False
9.03,-0.02,5.04,-0.97,False
11.26,-0.04,5.83,-3.18,False
10.64,-0.3,6.7,3.78,False
11.22,-0.91,8.79,5.56,False
0.09,-2.66,4.88,-0.98,False
11.44,0.0,2.64,0.43,False
3.07,0.0,3.63,3.7,False
4.23,0.0,2.78,1.59,False
9.5,-2.48,8.13,-2.12,False
10.08,-2.46,8.91,-1.8,False
4.14,-0.82,8.08,6.21,False
4.14,-0.1,5.73,3.68,False
4.82,-1.2,12.74,11.79,False
0.1,0.16,-0.06,4.9,False
8.98,-1.5,6.68,-3.5,False
4.36,-0.06,2.24,2.77,False
12.29,7.06,0.0,0.0,False
4.17,-0.83,2.25,2.77,False
0.65,-3.02,11.02,-1.13,False
5.28,-4.21,6.44,-2.08,False
3.92,-2.48,6.59,-3.56,False
1.95,-4.44,6.4,-2.24,False
8.7,-0.49,1.35,2.34,False
0.09,0.0,3.77,3.69,False
0.09,-3.88,12.07,0.44,False
0.95,-5.84,7.59,-2.23,False
0.1,0.0,4.39,5.3,False
9.85,-0.73,8.22,6.23,False
10.24,-1.59,9.49,0.36,False
0.76,-2.67,4.97,0.21,False
10.24,-0.27,5.75,7.22,False
10.05,-0.61,5.64,7.0,False
10.24,-0.27,5.72,7.17,False
0.08,-3.22,12.23,4.9,False
0.09,-2.5,5.13,0.34,False
8.52,-0.05,2.06,0.97,False
1.13,-4.36,6.46,-1.97,False
10.24,-1.59,9.48,0.15,False
10.24,-0.24,5.51,7.22,False
10.24,-1.28,9.05,2.78,False
5.36,-4.14,6.42,-2.15,False
12.08,-3.9,8.07,-5.36,False
3.36,-2.29,2.29,1.64,False
0.85,-5.82,7.59,-2.26,False
10.15,-1.37,9.26,-0.16,False
7.96,0.0,-0.47,2.32,False
0.49,-1.66,8.18,-4.32,False
0.09,-3.88,12.07,0.44,False
0.09,-2.38,1.03,3.21,False
0.3,-2.61,10.78,0.56,False
2.65,-2.22,3.01,-5.48,False
4.18,-1.99,4.39,-1.44,False
4.46,0.18,1.77,1.07,False
0.1,-4.25,5.1,3.13,False
4.44,-2.91,10.17,0.43,False
10.68,-0.07,5.83,-3.18,False
0.08,-3.22,12.23,4.9,False
4.64,-2.24,9.94,0.7,False
4.83,-2.06,4.44,-1.39,False
3.44,-2.08,6.18,-6.27,False
3.06,-1.44,9.62,-0.46,False
0.09,4.68,2.96,-40.32,False
11.05,0.0,2.65,0.45,False
7.17,-2.76,11.66,1.01,False
8.54,0.0,2.23,1.68,False
2.53,-4.26,12.27,-0.51,False
0.09,-1.51,12.89,1.24,False
8.54,0.0,2.23,1.68,False
10.62,0.0,5.9,-0.52,False
13.77,-3.0,18.26,3.44,False
0.1,0.0,5.63,3.74,False
5.16,-2.79,9.77,-0.65,False
11.72,-3.07,9.27,-4.86,False
9.65,-0.27,5.66,7.17,False
0.07,-2.52,4.93,1.02,False
8.78,0.45,3.17,0.84,False
2.13,-5.03,6.5,-0.83,False
9.65,-0.6,5.52,6.93,False
9.46,-1.18,8.97,2.63,False
8.2,0.0,3.51,-1.02,False
5.33,-4.17,6.43,-2.13,False
8.57,0.25,5.46,-3.96,False
0.1,-3.2,12.41,4.34,False
9.46,-0.73,8.19,6.23,False
0.1,-5.97,7.6,-2.16,False
8.75,0.23,5.47,-3.93,False
0.09,-2.77,12.0,3.89,False
9.46,-1.6,9.52,0.08,False
6.99,-1.84,10.77,0.6,False
6.38,-2.72,7.33,-4.59,False
3.08,-4.09,4.17,-0.55,False
0.09,-3.78,5.2,1.79,False
2.89,-3.97,4.28,-0.42,False
0.1,-3.2,12.41,4.34,False
4.83,-2.91,9.85,0.38,False
0.08,-3.62,4.93,1.14,False
2.89,-4.27,4.17,0.38,False
0.09,-3.81,5.36,1.39,False
0.07,-5.29,7.16,3.44,False
3.54,-1.55,8.06,-4.37,False
3.29,0.24,1.71,1.07,False
0.72,-5.37,7.24,3.65,False
17.6,-3.16,5.62,-7.16,False
3.34,-1.55,8.05,-4.37,False
5.7,-3.6,11.89,-4.53,False
0.09,-2.51,4.17,-0.37,False
0.1,-3.21,12.43,4.35,False
11.07,0.14,2.03,-0.09,False
4.24,-2.11,10.87,-1.63,False
0.96,-3.1,7.71,-5.44,False
10.71,-0.4,5.24,-3.3,False
1.15,-3.13,7.86,-4.9,False
3.65,-1.95,4.34,-1.43,False
11.07,0.14,2.03,-0.09,False
4.73,-1.63,9.81,0.36,False
4.24,-5.57,6.85,0.59,False
0.1,-3.98,5.61,-1.97,False
1.27,-5.15,6.75,0.43,False
0.05,-2.47,5.08,0.3,False
0.07,-2.52,4.93,1.02,False
0.09,-2.66,4.88,-0.98,False
8.52,-2.47,8.07,-2.29,False
8.32,-2.95,12.35,0.12,False
1.68,-5.14,6.75,0.39,False
4.93,-0.26,5.92,3.89,False
5.13,-0.74,7.88,6.36,False
5.13,-1.62,9.79,0.29,False
5.32,-1.39,9.52,-0.23,False
6.66,0.08,1.89,1.03,False
3.11,-2.4,-0.66,-3.52,False
5.32,-3.81,9.47,-0.76,False
0.85,-5.82,7.59,-2.26,False
4.93,-0.54,4.66,6.85,False
5.32,-3.81,9.47,-0.76,False
0.05,-2.47,5.08,0.3,False
0.09,-2.06,10.92,-1.19,False
0.08,-2.67,5.31,0.62,False
0.07,-2.52,4.93,1.02,False
8.58,0.81,2.87,0.84,False
11.66,0.03,5.83,-3.18,False
0.07,-2.59,7.73,-2.24,False
0.1,-5.98,7.61,-2.13,False
11.7,0.03,5.51,-3.83,False
8.32,-2.94,12.22,0.04,False
8.77,0.0,3.51,-1.04,False
4.93,-1.35,9.05,2.81,False
5.4,-0.31,1.35,2.2,False
5.13,-0.75,7.91,6.38,False
0.1,-1.8,4.11,-0.89,False
5.26,-0.35,1.4,2.18,False
8.32,-2.94,12.22,0.04,False
10.55,0.11,5.02,-1.09,False
4.13,-2.75,14.43,2.08,False
4.24,-5.57,6.85,0.59,False
0.1,-4.34,13.46,1.13,False
0.09,-2.72,4.98,0.17,False
0.09,-2.61,4.87,0.1,False
1.92,-5.14,6.77,0.37,False
0.54,-4.7,6.42,4.69,False
4.93,-0.5,5.21,7.03,False
5.13,-0.25,5.02,6.99,False
6.03,0.32,2.35,0.51,False
11.55,-3.9,8.19,-5.3,False
0.1,-2.67,4.89,-0.97,False
0.1,-5.8,7.58,-2.29,False
0.08,-2.42,5.02,0.23,False
1.87,-5.04,6.5,-0.77,False
1.87,-5.04,6.5,-0.77,False
6.66,0.08,1.89,1.03,False
4.93,-0.54,4.66,6.85,False
4.78,1.93,-13.67,0.89,False
5.32,-0.03,5.96,4.09,False
5.13,-1.24,8.97,2.57,False
5.13,-0.55,4.63,6.77,False
5.32,-1.39,9.52,-0.23,False
0.83,-4.95,6.46,-0.85,False
4.94,-1.54,8.0,-4.42,False
16.73,-4.01,15.26,-4.38,False
3.85,-2.56,10.15,0.68,False
1.92,-5.29,7.11,4.48,False
7.08,-1.7,3.38,-2.82,False
3.85,-2.19,10.99,-1.6,False
0.1,-3.06,8.82,-4.44,False
3.65,-5.16,6.34,2.24,False
4.05,-2.25,8.54,-2.49,False
3.65,-2.26,8.77,-2.46,False
3.46,-2.2,11.05,-1.58,False
0.1,-3.2,12.41,4.34,False
0.69,-1.78,5.27,-6.61,False
0.88,-2.05,5.94,-6.27,False
0.09,-3.5,3.78,-1.07,False
3.14,0.37,3.42,-1.1,False
4.24,-2.03,8.78,-2.27,False
17.6,-3.16,5.55,-7.2,False
5.97,-1.68,8.24,-4.3,False
16.92,-3.18,12.72,-9.5,False
1.33,-2.35,5.08,-4.3,False
1.33,-2.37,4.46,-4.38,False
1.33,-2.37,4.54,-4.66,False
2.88,0.26,1.68,1.08,False
0.02,-5.15,6.42,4.55,False
6.17,-2.72,11.09,-4.59,False
0.1,-3.79,5.26,1.66,False
2.89,-4.1,4.18,0.45,False
0.08,-5.1,6.36,4.63,False
4.24,-2.03,8.66,-2.3,False
4.18,-1.99,4.39,-1.44,False
1.33,-3.12,8.44,-3.83,False
4.63,-3.92,9.13,-5.76,False
4.24,-2.03,8.78,-2.27,False
0.06,-3.86,5.1,1.43,False
1.75,-5.15,6.33,2.39,False
10.93,-0.4,6.18,-2.43,False
1.47,-1.68,8.22,-4.32,False
4.44,-2.56,9.99,0.65,False
5.15,-3.54,11.75,-5.27,False
3.7,-0.24,0.98,2.34,False
3.77,0.89,1.75,0.76,False
4.24,-2.91,10.2,0.43,False
6.31,-2.72,8.37,-4.45,False
1.33,-2.37,4.54,-4.66,False
11.07,0.14,2.03,-0.09,False
3.57,-0.28,1.03,2.33,False
4.44,-2.5,9.78,0.43,False
2.89,-5.21,6.39,2.09,False
4.24,-2.11,10.82,-1.66,False
4.18,-1.99,4.39,-1.44,False
0.09,-2.91,3.63,7.05,False
4.05,-2.24,10.0,0.7,False
2.23,-5.21,7.0,4.69,False
4.24,-2.5,9.86,0.44,False
11.18,-0.42,3.02,-5.5,False
1.47,-1.68,8.22,-4.32,False
4.05,-2.24,10.0,0.7,False
1.47,-1.79,5.44,-6.52,False
0.1,-0.1,2.03,4.59,False
1.33,-3.12,8.36,-3.85,False
0.09,-4.07,8.51,-4.43,False
8.06,-2.8,10.87,-3.58,False
0.1,0.07,1.92,4.59,False
3.34,-1.55,8.05,-4.37,False
4.24,-2.56,10.18,0.71,False
0.08,-5.1,6.36,4.63,False
1.64,-5.31,7.15,4.28,False
4.65,-2.0,4.42,-1.35,False
8.04,-1.91,6.77,-3.79,False
7.02,-1.7,3.38,-2.83,False
2.82,-2.33,3.69,-4.93,False
0.1,0.02,1.93,4.59,False
0.1,-13.08,13.9,1.94,False
3.79,-1.64,8.1,-4.4,False
3.11,-2.4,-0.66,-3.52,False
2.44,-4.17,16.24,-1.22,False
5.13,-2.39,14.7,2.17,False
5.72,-0.26,6.0,3.83,False
0.09,-2.67,4.93,0.13,False
0.09,-2.08,10.37,-1.23,False
9.05,0.0,5.26,3.67,False
5.52,-0.68,7.76,6.14,False
8.13,-2.46,7.86,-1.98,False
