dist_nearest_edge,trench_abs_ortho,conv_ortho,conv_paral,label
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
8.35,0.0,2.22,1.68,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.08,-2.39,4.97,0.19,True
4.74,0.85,1.82,0.95,True
4.23,-2.09,6.15,-6.37,True
4.63,-1.91,4.41,-0.62,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
11.17,0.16,5.04,-1.06,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
10.47,0.17,5.05,-1.01,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
11.17,0.16,5.04,-1.06,True
11.17,0.16,5.04,-1.06,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
11.17,0.16,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
10.63,0.16,5.05,-1.01,True
11.17,0.16,5.04,-1.06,True
11.17,0.16,5.04,-1.06,True
11.17,0.16,5.04,-1.06,True
10.63,0.16,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
10.99,0.17,5.04,-1.06,True
11.17,0.16,5.04,-1.06,True
11.17,0.16,5.04,-1.06,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
11.17,0.16,5.04,-1.06,True
10.47,0.17,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
10.47,0.17,5.05,-1.01,True
10.63,0.16,5.05,-1.01,True
6.75,-3.93,9.08,-3.12,True
6.75,-3.93,9.08,-3.12,True
6.75,-3.93,9.08,-3.12,True
6.75,-3.93,9.08,-3.12,True
0.5,-3.0,11.42,-0.93,True
0.5,-3.0,11.42,-0.93,True
0.5,-3.0,11.42,-0.93,True
0.7,-3.01,11.48,-0.93,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
0.7,-3.01,11.48,-0.93,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
0.09,-2.5,5.13,0.34,True
0.27,-3.74,12.13,1.13,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.68,-2.9,11.83,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
10.05,-0.29,6.62,3.78,True
0.7,-3.01,11.48,-0.93,True
8.21,0.41,5.26,-4.24,True
1.09,-2.89,11.65,0.31,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
2.51,-3.97,11.36,-1.44,True
5.24,-1.68,3.27,-2.89,True
8.9,-2.98,17.66,2.96,True
9.08,-2.96,17.62,3.24,True
7.48,-3.96,9.19,-3.79,True
9.08,-2.96,17.62,3.24,True
9.08,-2.96,17.62,3.24,True
7.48,-3.96,9.19,-3.79,True
8.9,-2.98,17.66,2.96,True
9.08,-2.96,17.62,3.24,True
8.58,0.26,5.45,-3.99,True
0.09,-2.13,10.45,-1.24,True
7.48,-3.96,9.19,-3.79,True
8.09,-0.41,5.12,-0.35,True
8.09,-0.41,5.12,-0.35,True
8.09,-0.41,5.12,-0.35,True
7.53,-0.44,5.12,-0.35,True
7.99,-2.8,11.45,-3.68,True
0.08,-1.81,4.11,-0.86,True
0.09,-3.74,12.19,1.13,True
7.99,-2.8,11.45,-3.68,True
7.34,-0.45,5.12,-0.35,True
6.97,-0.46,5.11,-0.35,True
6.97,-0.46,5.11,-0.35,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
8.09,-0.41,5.12,-0.35,True
7.53,-0.44,5.12,-0.35,True
8.09,-0.41,5.12,-0.35,True
7.34,-0.45,5.12,-0.35,True
6.97,-0.46,5.11,-0.35,True
7.71,-0.43,5.12,-0.35,True
7.53,-0.44,5.12,-0.35,True
7.53,-0.44,5.12,-0.35,True
8.09,-0.41,5.12,-0.35,True
8.09,-0.41,5.12,-0.35,True
7.71,-0.43,5.12,-0.35,True
6.97,-0.46,5.11,-0.35,True
7.53,-0.44,5.12,-0.35,True
8.09,-0.41,5.12,-0.35,True
7.53,-0.44,5.12,-0.35,True
7.53,-0.44,5.12,-0.35,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
7.48,-3.96,9.19,-3.79,True
7.33,-3.91,8.52,-5.21,True
7.48,-3.96,9.19,-3.79,True
7.48,-3.96,9.19,-3.79,True
7.48,-3.96,9.19,-3.79,True
7.48,-3.96,9.19,-3.79,True
7.59,-3.95,9.13,-3.79,True
7.33,-3.91,8.52,-5.21,True
7.33,-3.91,8.52,-5.21,True
7.33,-3.91,8.52,-5.21,True
7.48,-3.96,9.19,-3.79,True
7.48,-3.96,9.19,-3.79,True
7.48,-3.96,9.19,-3.79,True
7.59,-3.95,9.13,-3.79,True
7.59,-3.95,9.13,-3.79,True
7.59,-3.95,9.13,-3.79,True
7.59,-3.95,9.13,-3.79,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
1.49,-2.89,11.77,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
10.05,-0.29,6.62,3.78,True
0.5,-3.0,11.42,-0.93,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
0.5,-3.0,11.42,-0.93,True
10.05,-0.29,6.62,3.78,True
9.65,-0.29,6.56,3.78,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
9.65,-0.29,6.56,3.78,True
9.65,-0.29,6.56,3.78,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.49,-2.89,11.77,0.31,True
4.84,-2.94,12.82,0.27,True
6.22,-2.96,13.25,0.27,True
4.64,-2.93,12.76,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
5.28,-4.21,6.44,-2.08,True
10.05,-0.29,6.62,3.78,True
0.1,-3.0,11.29,-0.93,True
10.05,-0.29,6.62,3.78,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
10.05,-0.29,6.62,3.78,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
0.3,-3.0,11.36,-0.93,True
4.44,-2.93,12.7,0.31,True
4.44,-2.93,12.7,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
9.26,-0.29,6.5,3.78,True
1.68,-2.9,11.83,0.31,True
1.68,-2.9,11.83,0.31,True
1.68,-2.9,11.83,0.31,True
1.68,-2.9,11.83,0.31,True
1.68,-2.9,11.83,0.31,True
1.68,-2.9,11.83,0.31,True
1.68,-2.9,11.83,0.31,True
1.68,-2.9,11.83,0.31,True
5.28,-4.21,6.44,-2.08,True
1.29,-2.89,11.71,0.31,True
1.49,-2.89,11.77,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.29,-2.89,11.71,0.31,True
1.49,-2.89,11.77,0.31,True
4.44,-2.93,12.7,0.31,True
6.12,-1.55,10.92,0.46,True
6.76,-2.31,12.14,0.98,True
6.76,-2.31,12.14,0.98,True
6.76,-2.31,12.14,0.98,True
5.49,-2.38,14.79,2.17,True
5.49,-2.38,14.79,2.17,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
1.49,-2.89,11.77,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
0.7,-3.01,11.48,-0.93,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.09,-2.89,11.65,0.31,True
1.49,-2.89,11.77,0.31,True
1.49,-2.89,11.77,0.31,True
5.49,-2.38,14.79,2.17,True
4.63,-3.92,9.13,-5.76,True
4.63,-3.92,9.13,-5.76,True
4.63,-3.92,9.13,-5.76,True
4.63,-3.92,9.13,-5.76,True
4.63,-3.92,9.13,-5.76,True
4.63,-3.92,9.13,-5.76,True
4.63,-3.92,9.13,-5.76,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
5.28,-4.21,6.44,-2.08,True
9.17,0.23,5.45,-3.99,True
0.09,-2.13,10.45,-1.24,True
0.09,-2.13,10.45,-1.24,True
0.09,-2.13,10.45,-1.24,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.09,-2.13,10.45,-1.24,True
0.09,-2.13,10.45,-1.24,True
0.08,-1.81,4.11,-0.86,True
0.09,-2.13,10.45,-1.24,True
5.66,-2.66,0.37,-3.14,True
5.66,-2.66,0.37,-3.14,True
1.17,0.0,3.29,0.98,True
6.32,-0.16,0.85,4.84,True
3.84,-2.57,0.46,-3.14,True
8.21,0.41,5.26,-4.24,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
10.24,-0.74,8.25,6.23,True
10.24,-0.74,8.25,6.23,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
1.06,-1.98,8.94,0.38,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
8.21,0.41,5.26,-4.24,True
8.21,0.41,5.26,-4.24,True
8.21,0.41,5.26,-4.24,True
8.58,0.26,5.45,-3.99,True
8.58,0.26,5.45,-3.99,True
10.24,-0.74,8.25,6.23,True
11.98,-2.7,16.84,6.19,True
2.82,-2.32,3.86,-4.98,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
6.4,-3.95,9.01,-4.92,True
5.32,-3.88,10.52,-1.16,True
5.32,-3.88,10.52,-1.16,True
5.32,-3.88,10.52,-1.16,True
6.4,-3.95,9.01,-4.92,True
6.4,-3.95,9.01,-4.92,True
5.32,-3.88,10.52,-1.16,True
5.32,-3.88,10.52,-1.16,True
5.32,-3.88,10.52,-1.16,True
1.04,-5.34,7.21,3.86,True
6.62,-2.96,13.37,0.27,True
6.22,-2.96,13.25,0.27,True
9.08,-2.96,17.62,3.24,True
8.74,-2.97,17.66,2.96,True
8.88,-2.25,12.36,1.17,True
8.88,-2.25,12.36,1.17,True
0.08,-1.81,4.11,-0.86,True
0.08,-1.81,4.11,-0.86,True
0.47,-2.11,10.48,-1.24,True
0.47,-2.11,10.48,-1.24,True
0.47,-2.11,10.48,-1.24,True
4.44,-2.93,12.7,0.31,True
4.44,-2.93,12.7,0.31,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
0.08,-2.29,11.96,7.83,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
5.32,-3.88,10.52,-1.16,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.36,-2.74,13.53,3.41,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
0.09,-4.07,8.51,-4.43,True
4.63,-3.92,9.13,-5.76,True
4.05,-2.25,8.6,-2.48,True
1.33,-2.37,4.54,-4.66,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
1.04,-5.34,7.21,3.86,True
3.65,-2.26,8.65,-2.48,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
5.18,-3.96,9.28,-5.18,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
4.94,-2.39,14.65,2.21,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
4.94,-2.39,14.65,2.21,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
5.13,-2.39,14.7,2.17,True
4.44,-2.93,12.7,0.31,True
4.94,-2.39,14.65,2.21,True
4.44,-2.93,12.7,0.31,True
5.13,-2.39,14.7,2.17,True
0.09,-5.06,6.89,3.86,True
5.13,-1.63,9.77,0.08,True
5.13,-1.63,9.77,0.08,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
6.97,-0.46,5.11,-0.35,True
7.59,-3.95,9.13,-3.79,True
7.59,-3.95,9.13,-3.79,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
0.1,-0.1,2.04,4.59,True
0.1,-0.1,2.04,4.59,True
1.33,-2.37,4.54,-4.66,True
1.33,-2.37,4.54,-4.66,True
2.65,-2.21,3.09,-5.51,True
2.65,-2.21,3.09,-5.51,True
1.33,-2.37,4.54,-4.66,True
